YEAR,ORIGIN_STATE_NM,DEST_STATE_NM,TOTAL_FLIGHTS
2014,Missouri,Washington, 237
2016,Missouri,Washington, 354
2017,Missouri,Washington, 359
2013,Missouri,Wisconsin, 445
2014,Missouri,Wisconsin, 466
2016,Missouri,Wisconsin, 404
2017,Missouri,Wisconsin, 383
2013,Montana,California, 109
2014,Montana,California, 119
2016,Montana,California, 97
2017,Montana,California, 125
2013,Montana,Colorado, 1586
2014,Montana,Colorado, 1569
2016,Montana,Colorado, 1498
2017,Montana,Colorado, 1517
2013,Montana,Georgia, 31
2014,Montana,Georgia, 39
2015,Montana,Georgia, 37
2016,Montana,Georgia, 29
2017,Montana,Georgia, 35
2013,Montana,Illinois, 79
2014,Montana,Illinois, 116
2016,Montana,Illinois, 132
2017,Montana,Illinois, 169
2013,Montana,Minnesota, 335
2014,Montana,Minnesota, 369
2016,Montana,Minnesota, 366
2017,Montana,Minnesota, 362
2014,Montana,Montana, 1
2013,Montana,New Jersey, 36
2014,Montana,New Jersey, 36
2016,Montana,New Jersey, 33
2017,Montana,New Jersey, 32
2015,Montana,Oregon, 7
2016,Montana,Oregon, 20
2017,Montana,Oregon, 16
2014,Montana,Texas, 56
2015,Montana,Texas, 55
2016,Montana,Texas, 48
2017,Montana,Texas, 87
2013,Montana,Utah, 808
2014,Montana,Utah, 836
2015,Montana,Utah, 818
2016,Montana,Utah, 822
2017,Montana,Utah, 843
2016,Montana,Washington, 110
2017,Montana,Washington, 122
2013,Nebraska,Arizona, 467
2014,Nebraska,Arizona, 451
2015,Nebraska,Arizona, 463
2016,Nebraska,Arizona, 457
2017,Nebraska,Arizona, 425
2014,Nebraska,California, 14
2016,Nebraska,California, 60
2017,Nebraska,California, 141
2013,Nebraska,Colorado, 1655
2014,Nebraska,Colorado, 1660
2016,Nebraska,Colorado, 1438
2017,Nebraska,Colorado, 1457
2013,Nebraska,Florida, 25
2014,Nebraska,Florida, 24
2015,Nebraska,Florida, 26
2016,Nebraska,Florida, 52
2017,Nebraska,Florida, 45
2013,Nebraska,Georgia, 524
2014,Nebraska,Georgia, 502
2015,Nebraska,Georgia, 451
2016,Nebraska,Georgia, 456
2017,Nebraska,Georgia, 449
2013,Nebraska,Illinois, 2494
2014,Nebraska,Illinois, 2563
2016,Nebraska,Illinois, 1767
2017,Nebraska,Illinois, 1874
2013,Nebraska,Michigan, 341
2014,Nebraska,Michigan, 303
2016,Nebraska,Michigan, 285
2017,Nebraska,Michigan, 280
2013,Nebraska,Minnesota, 660
2014,Nebraska,Minnesota, 623
2016,Nebraska,Minnesota, 649
2017,Nebraska,Minnesota, 630
2013,Nebraska,Missouri, 412
2014,Nebraska,Missouri, 421
2016,Nebraska,Missouri, 371
2017,Nebraska,Missouri, 402
2013,Nebraska,Nevada, 383
2014,Nebraska,Nevada, 398
2015,Nebraska,Nevada, 323
2016,Nebraska,Nevada, 335
2017,Nebraska,Nevada, 368
2013,Nebraska,New Jersey, 502
2014,Nebraska,New Jersey, 419
2016,Nebraska,New Jersey, 400
2017,Nebraska,New Jersey, 321
2013,Nebraska,North Carolina, 306
2015,Nebraska,Oregon, 56
2016,Nebraska,Oregon, 78
2017,Nebraska,Oregon, 71
2013,Nebraska,Texas, 1233
2014,Nebraska,Texas, 1124
2015,Nebraska,Texas, 1064
2016,Nebraska,Texas, 893
2017,Nebraska,Texas, 937
2013,Nebraska,Utah, 129
2014,Nebraska,Utah, 116
2015,Nebraska,Utah, 130
2016,Nebraska,Utah, 118
2017,Nebraska,Utah, 131
2016,Nebraska,Virginia, 73
2017,Nebraska,Virginia, 116
2013,Nebraska,Washington, 25
2014,Nebraska,Washington, 50
2016,Nebraska,Washington, 44
2017,Nebraska,Washington, 60
2013,Nevada,Alabama, 156
2014,Nevada,Alabama, 177
2015,Nevada,Alabama, 137
2016,Nevada,Alabama, 151
2017,Nevada,Alabama, 179
2013,Nevada,Alaska, 4
2014,Nevada,Alaska, 12
2015,Nevada,Alaska, 11
2016,Nevada,Alaska, 7
2017,Nevada,Alaska, 11
2013,Nevada,Arizona, 3092
2014,Nevada,Arizona, 3192
2015,Nevada,Arizona, 2934
2016,Nevada,Arizona, 2935
2017,Nevada,Arizona, 2806
2013,Nevada,Arkansas, 120
2014,Nevada,Arkansas, 187
2016,Nevada,Arkansas, 134
2017,Nevada,Arkansas, 158
2013,Nevada,California, 12644
2014,Nevada,California, 13533
2016,Nevada,California, 13249
2017,Nevada,California, 13976
2013,Nevada,Colorado, 3335
2014,Nevada,Colorado, 3150
2016,Nevada,Colorado, 3008
2017,Nevada,Colorado, 3051
2014,Nevada,Connecticut, 143
2017,Nevada,Connecticut, 113
2013,Nevada,Connecticut, 121
2016,Nevada,Connecticut, 121
2013,Nevada,Florida, 833
2014,Nevada,Florida, 831
2015,Nevada,Florida, 1227
2016,Nevada,Florida, 1212
2017,Nevada,Florida, 1110
2013,Nevada,Georgia, 1499
2014,Nevada,Georgia, 1420
2015,Nevada,Georgia, 1467
2016,Nevada,Georgia, 1480
2017,Nevada,Georgia, 1476
2013,Nevada,Hawaii, 278
2014,Nevada,Hawaii, 309
2015,Nevada,Hawaii, 340
2016,Nevada,Hawaii, 285
2017,Nevada,Hawaii, 303
2013,Nevada,Idaho, 348
2014,Nevada,Idaho, 355
2015,Nevada,Idaho, 281
2016,Nevada,Idaho, 269
2017,Nevada,Idaho, 295
2013,Nevada,Illinois, 2302
2014,Nevada,Illinois, 2236
2016,Nevada,Illinois, 2173
2017,Nevada,Illinois, 2121
2013,Nevada,Indiana, 403
2014,Nevada,Indiana, 378
2015,Nevada,Indiana, 364
2016,Nevada,Indiana, 346
2017,Nevada,Indiana, 372
2013,Nevada,Iowa, 48
2014,Nevada,Iowa, 145
2015,Nevada,Iowa, 95
2016,Nevada,Iowa, 96
2017,Nevada,Iowa, 129
2013,Nevada,Kansas, 87
2014,Nevada,Kansas, 102
2015,Nevada,Kansas, 105
2016,Nevada,Kansas, 110
2017,Nevada,Kansas, 146
2013,Nevada,Kentucky, 202
2014,Nevada,Kentucky, 210
2016,Nevada,Kentucky, 217
2017,Nevada,Kentucky, 230
2013,Nevada,Louisiana, 244
2014,Nevada,Louisiana, 301
2016,Nevada,Louisiana, 368
2017,Nevada,Louisiana, 288
2013,Nevada,Maryland, 686
2014,Nevada,Maryland, 671
2016,Nevada,Maryland, 756
2017,Nevada,Maryland, 748
2014,Nevada,Massachusetts, 428
2017,Nevada,Massachusetts, 589
2013,Nevada,Massachusetts, 452
2016,Nevada,Massachusetts, 573
2013,Nevada,Michigan, 673
2014,Nevada,Michigan, 680
2016,Nevada,Michigan, 720
2017,Nevada,Michigan, 687
2013,Nevada,Minnesota, 550
2014,Nevada,Minnesota, 516
2016,Nevada,Minnesota, 628
2017,Nevada,Minnesota, 599
2013,Nevada,Missouri, 812
2014,Nevada,Missouri, 758
2016,Nevada,Missouri, 862
2017,Nevada,Missouri, 904
2013,Nevada,Nebraska, 383
2014,Nevada,Nebraska, 425
2016,Nevada,Nebraska, 350
2017,Nevada,Nebraska, 349
2013,Nevada,Nevada, 827
2014,Nevada,Nevada, 950
2015,Nevada,Nevada, 635
2016,Nevada,Nevada, 556
2017,Nevada,Nevada, 654
2013,Nevada,New Hampshire, 41
2013,Nevada,New Jersey, 706
2014,Nevada,New Jersey, 722
2016,Nevada,New Jersey, 684
2017,Nevada,New Jersey, 841
2013,Nevada,New Mexico, 416
2014,Nevada,New Mexico, 491
2016,Nevada,New Mexico, 248
2017,Nevada,New Mexico, 287
2013,Nevada,New York, 1942
2014,Nevada,New York, 2008
2016,Nevada,New York, 1998
2017,Nevada,New York, 2028
2014,Nevada,North Carolina, 644
2017,Nevada,North Carolina, 774
2013,Nevada,North Carolina, 737
2016,Nevada,North Carolina, 808
2013,Nevada,Ohio, 430
2014,Nevada,Ohio, 404
2015,Nevada,Ohio, 518
2016,Nevada,Ohio, 498
2017,Nevada,Ohio, 567
2013,Nevada,Oklahoma, 421
2014,Nevada,Oklahoma, 496
2016,Nevada,Oklahoma, 411
2017,Nevada,Oklahoma, 405
2013,Nevada,Oregon, 941
2014,Nevada,Oregon, 1023
2015,Nevada,Oregon, 921
2016,Nevada,Oregon, 924
2017,Nevada,Oregon, 924
2014,Nevada,Pennsylvania, 962
2017,Nevada,Pennsylvania, 1042
2013,Nevada,Pennsylvania, 983
2016,Nevada,Pennsylvania, 979
2017,Nevada,South Dakota, 55
2013,Nevada,Tennessee, 474
2014,Nevada,Tennessee, 435
2016,Nevada,Tennessee, 444
2017,Nevada,Tennessee, 446
2013,Nevada,Texas, 3759
2014,Nevada,Texas, 4172
2015,Nevada,Texas, 4414
2016,Nevada,Texas, 4189
2017,Nevada,Texas, 4098
2013,Nevada,Utah, 1743
2014,Nevada,Utah, 1717
2015,Nevada,Utah, 1560
2016,Nevada,Utah, 1499
2017,Nevada,Utah, 1525
2013,Nevada,Virginia, 235
2014,Nevada,Virginia, 275
2016,Nevada,Virginia, 280
2017,Nevada,Virginia, 277
2013,Nevada,Washington, 1667
2014,Nevada,Washington, 2030
2016,Nevada,Washington, 1850
2017,Nevada,Washington, 2011
2013,Nevada,Wisconsin, 450
2014,Nevada,Wisconsin, 484
2016,Nevada,Wisconsin, 435
2017,Nevada,Wisconsin, 472
2014,New Hampshire,Florida, 375
2017,New Hampshire,Florida, 317
2014,New Hampshire,Georgia, 169
2017,New Hampshire,Georgia, 114
2014,New Hampshire,Illinois, 382
2017,New Hampshire,Illinois, 334
2014,New Hampshire,Maryland, 1051
2017,New Hampshire,Maryland, 991
2014,New Hampshire,Michigan, 136
2017,New Hampshire,Michigan, 100
2014,New Hampshire,New Jersey, 174
2017,New Hampshire,New Jersey, 206
2017,New Hampshire,North Carolina, 10
2014,New Hampshire,Ohio, 11
2014,New Hampshire,Pennsylvania, 4
2013,New Hampshire,Colorado, 161
2013,New Hampshire,Florida, 444
2016,New Hampshire,Florida, 303
2013,New Hampshire,Georgia, 171
2016,New Hampshire,Georgia, 111
2013,New Hampshire,Illinois, 573
2016,New Hampshire,Illinois, 386
2013,New Hampshire,Maryland, 1264
2016,New Hampshire,Maryland, 981
2013,New Hampshire,Michigan, 325
2016,New Hampshire,Michigan, 208
2013,New Hampshire,Nevada, 41
2013,New Hampshire,New Jersey, 458
2016,New Hampshire,New Jersey, 409
2013,New Hampshire,North Carolina, 157
2013,New Hampshire,Ohio, 132
2013,New Hampshire,Pennsylvania, 148
2013,New Jersey,Alaska, 5
2014,New Jersey,Alaska, 6
2016,New Jersey,Alaska, 6
2017,New Jersey,Alaska, 6
2013,New Jersey,Arizona, 1212
2014,New Jersey,Arizona, 1197
2016,New Jersey,Arizona, 1067
2017,New Jersey,Arizona, 1250
2013,New Jersey,California, 3798
2014,New Jersey,California, 4228
2016,New Jersey,California, 4490
2017,New Jersey,California, 4980
2013,New Jersey,Colorado, 1644
2014,New Jersey,Colorado, 1581
2016,New Jersey,Colorado, 1426
2017,New Jersey,Colorado, 1606
2014,New Jersey,Connecticut, 155
2017,New Jersey,Connecticut, 140
2013,New Jersey,Connecticut, 198
2016,New Jersey,Connecticut, 129
2013,New Jersey,Florida, 5539
2014,New Jersey,Florida, 5771
2016,New Jersey,Florida, 6047
2017,New Jersey,Florida, 7764
2013,New Jersey,Georgia, 2939
2014,New Jersey,Georgia, 2947
2016,New Jersey,Georgia, 2440
2017,New Jersey,Georgia, 2702
2013,New Jersey,Hawaii, 121
2014,New Jersey,Hawaii, 167
2016,New Jersey,Hawaii, 120
2017,New Jersey,Hawaii, 126
2013,New Jersey,Illinois, 3980
2014,New Jersey,Illinois, 3565
2016,New Jersey,Illinois, 3359
2017,New Jersey,Illinois, 3768
2013,New Jersey,Indiana, 726
2014,New Jersey,Indiana, 789
2016,New Jersey,Indiana, 780
2017,New Jersey,Indiana, 1004
2013,New Jersey,Iowa, 220
2014,New Jersey,Iowa, 163
2016,New Jersey,Iowa, 153
2017,New Jersey,Iowa, 165
2013,New Jersey,Kentucky, 1797
2014,New Jersey,Kentucky, 1460
2016,New Jersey,Kentucky, 1144
2017,New Jersey,Kentucky, 988
2013,New Jersey,Louisiana, 559
2014,New Jersey,Louisiana, 551
2016,New Jersey,Louisiana, 392
2017,New Jersey,Louisiana, 459
2013,New Jersey,Maine, 582
2014,New Jersey,Maine, 467
2016,New Jersey,Maine, 615
2017,New Jersey,Maine, 699
2013,New Jersey,Maryland, 366
2014,New Jersey,Maryland, 295
2016,New Jersey,Maryland, 243
2017,New Jersey,Maryland, 369
2014,New Jersey,Massachusetts, 2050
2017,New Jersey,Massachusetts, 2376
2013,New Jersey,Massachusetts, 2382
2016,New Jersey,Massachusetts, 2324
2013,New Jersey,Michigan, 2122
2014,New Jersey,Michigan, 1831
2016,New Jersey,Michigan, 1587
2017,New Jersey,Michigan, 1451
2013,New Jersey,Minnesota, 1229
2014,New Jersey,Minnesota, 1132
2016,New Jersey,Minnesota, 828
2017,New Jersey,Minnesota, 995
2013,New Jersey,Missouri, 1972
2014,New Jersey,Missouri, 1754
2016,New Jersey,Missouri, 1173
2017,New Jersey,Missouri, 1307
2013,New Jersey,Montana, 36
2014,New Jersey,Montana, 45
2016,New Jersey,Montana, 43
2017,New Jersey,Montana, 30
2013,New Jersey,Nebraska, 502
2014,New Jersey,Nebraska, 457
2016,New Jersey,Nebraska, 377
2017,New Jersey,Nebraska, 328
2013,New Jersey,Nevada, 706
2014,New Jersey,Nevada, 697
2016,New Jersey,Nevada, 730
2017,New Jersey,Nevada, 804
2014,New Jersey,New Hampshire, 174
2017,New Jersey,New Hampshire, 202
2013,New Jersey,New Hampshire, 458
2016,New Jersey,New Hampshire, 330
2013,New Jersey,New York, 877
2014,New Jersey,New York, 645
2016,New Jersey,New York, 867
2017,New Jersey,New York, 788
2014,New Jersey,North Carolina, 2640
2017,New Jersey,North Carolina, 2363
2013,New Jersey,North Carolina, 3436
2016,New Jersey,North Carolina, 2403
2013,New Jersey,Ohio, 1254
2014,New Jersey,Ohio, 1128
2016,New Jersey,Ohio, 1174
2017,New Jersey,Ohio, 1233
2013,New Jersey,Oklahoma, 345
2014,New Jersey,Oklahoma, 255
2016,New Jersey,Oklahoma, 43
2013,New Jersey,Oregon, 211
2014,New Jersey,Oregon, 201
2016,New Jersey,Oregon, 169
2017,New Jersey,Oregon, 319
2014,New Jersey,Pennsylvania, 98
2017,New Jersey,Pennsylvania, 71
2013,New Jersey,Pennsylvania, 125
2016,New Jersey,Pennsylvania, 73
2014,New Jersey,Rhode Island, 116
2017,New Jersey,Rhode Island, 200
2013,New Jersey,Rhode Island, 209
2016,New Jersey,Rhode Island, 223
2014,New Jersey,South Carolina, 949
2017,New Jersey,South Carolina, 721
2013,New Jersey,South Carolina, 1141
2016,New Jersey,South Carolina, 995
2013,New Jersey,Tennessee, 1857
2014,New Jersey,Tennessee, 1763
2016,New Jersey,Tennessee, 1287
2017,New Jersey,Tennessee, 1566
2013,New Jersey,Texas, 2949
2014,New Jersey,Texas, 3084
2016,New Jersey,Texas, 2402
2017,New Jersey,Texas, 2505
2013,New Jersey,Utah, 163
2014,New Jersey,Utah, 174
2016,New Jersey,Utah, 171
2017,New Jersey,Utah, 254
2013,New Jersey,Vermont, 582
2014,New Jersey,Vermont, 426
2016,New Jersey,Vermont, 590
2017,New Jersey,Vermont, 540
2013,New Jersey,Virginia, 2370
2014,New Jersey,Virginia, 1783
2016,New Jersey,Virginia, 1748
2017,New Jersey,Virginia, 2005
2013,New Jersey,Washington, 753
2014,New Jersey,Washington, 747
2016,New Jersey,Washington, 652
2017,New Jersey,Washington, 725
2013,New Jersey,Wisconsin, 875
2014,New Jersey,Wisconsin, 689
2016,New Jersey,Wisconsin, 698
2017,New Jersey,Wisconsin, 769
2013,New Jersey,Wyoming, 29
2014,New Jersey,Wyoming, 27
2016,New Jersey,Wyoming, 33
2017,New Jersey,Wyoming, 30
2013,New York,Arizona, 1022
2014,New York,Arizona, 1087
2015,New York,Arizona, 1118
2016,New York,Arizona, 1065
2017,New York,Arizona, 1219
2013,New York,California, 7014
2014,New York,California, 7657
2016,New York,California, 7266
2017,New York,California, 8764
2013,New York,Colorado, 1670
2014,New York,Colorado, 1633
2016,New York,Colorado, 1736
2017,New York,Colorado, 1808
2013,New York,Florida, 9379
2014,New York,Florida, 9284
2015,New York,Florida, 8984
2016,New York,Florida, 9281
2017,New York,Florida, 8847
2013,New York,Georgia, 5396
2014,New York,Georgia, 5365
2015,New York,Georgia, 5220
2016,New York,Georgia, 5228
2017,New York,Georgia, 5301
2013,New York,Hawaii, 99
2014,New York,Hawaii, 127
2015,New York,Hawaii, 154
2016,New York,Hawaii, 111
2017,New York,Hawaii, 144
2013,New York,Illinois, 8050
2014,New York,Illinois, 7517
2016,New York,Illinois, 6885
2017,New York,Illinois, 6989
2013,New York,Indiana, 372
2014,New York,Indiana, 287
2015,New York,Indiana, 234
2013,New York,Kentucky, 615
2014,New York,Kentucky, 394
2016,New York,Kentucky, 272
2013,New York,Louisiana, 966
2014,New York,Louisiana, 809
2016,New York,Louisiana, 774
2017,New York,Louisiana, 853
2013,New York,Maine, 624
2014,New York,Maine, 553
2015,New York,Maine, 583
2016,New York,Maine, 589
2017,New York,Maine, 650
2013,New York,Maryland, 2820
2014,New York,Maryland, 2619
2016,New York,Maryland, 2342
2017,New York,Maryland, 2374
2014,New York,Massachusetts, 3432
2017,New York,Massachusetts, 3766
2013,New York,Massachusetts, 3650
2016,New York,Massachusetts, 3730
2013,New York,Michigan, 3808
2014,New York,Michigan, 3425
2016,New York,Michigan, 3442
2017,New York,Michigan, 3470
2013,New York,Minnesota, 1596
2014,New York,Minnesota, 1392
2016,New York,Minnesota, 1487
2017,New York,Minnesota, 1550
2013,New York,Missouri, 560
2013,New York,Nevada, 1942
2014,New York,Nevada, 2079
2015,New York,Nevada, 1921
2016,New York,Nevada, 1976
2017,New York,Nevada, 2136
2013,New York,New Jersey, 877
2014,New York,New Jersey, 708
2016,New York,New Jersey, 889
2017,New York,New Jersey, 854
2013,New York,New Mexico, 78
2014,New York,New Mexico, 86
2016,New York,New Mexico, 85
2017,New York,New Mexico, 94
2013,New York,New York, 2346
2014,New York,New York, 1613
2016,New York,New York, 1491
2017,New York,New York, 1673
2014,New York,North Carolina, 3345
2017,New York,North Carolina, 2937
2013,New York,North Carolina, 4722
2016,New York,North Carolina, 3885
2013,New York,Ohio, 1451
2014,New York,Ohio, 1297
2015,New York,Ohio, 1134
2016,New York,Ohio, 954
2013,New York,Oregon, 344
2014,New York,Oregon, 330
2015,New York,Oregon, 390
2016,New York,Oregon, 401
2017,New York,Oregon, 350
2014,New York,Pennsylvania, 342
2017,New York,Pennsylvania, 294
2013,New York,Pennsylvania, 909
2016,New York,Pennsylvania, 345
2014,New York,South Carolina, 463
2017,New York,South Carolina, 606
2013,New York,South Carolina, 520
2016,New York,South Carolina, 614
2013,New York,Tennessee, 1278
2014,New York,Tennessee, 1191
2013,New York,Texas, 2096
2014,New York,Texas, 1866
2015,New York,Texas, 1748
2016,New York,Texas, 1769
2017,New York,Texas, 1895
2013,New York,Utah, 880
2014,New York,Utah, 903
2015,New York,Utah, 921
2016,New York,Utah, 903
2017,New York,Utah, 951
2013,New York,Vermont, 676
2014,New York,Vermont, 603
2015,New York,Vermont, 616
2016,New York,Vermont, 613
2017,New York,Vermont, 644
2013,New York,Virginia, 3668
2014,New York,Virginia, 2944
2016,New York,Virginia, 2358
2017,New York,Virginia, 2295
2013,New York,Washington, 858
2014,New York,Washington, 912
2016,New York,Washington, 1050
2017,New York,Washington, 1097
2013,New York,Wisconsin, 464
2014,New York,Wyoming, 2
2015,New York,Wyoming, 2
2016,New York,Wyoming, 6
2017,New York,Wyoming, 4
2014,North Carolina,Arizona, 1171
2017,North Carolina,Arizona, 1130
2014,North Carolina,California, 1814
2017,North Carolina,California, 2012
2014,North Carolina,Colorado, 926
2017,North Carolina,Colorado, 1021
2014,North Carolina,Connecticut, 612
2017,North Carolina,Connecticut, 645
2014,North Carolina,Florida, 4891
2017,North Carolina,Florida, 4030
2014,North Carolina,Georgia, 5061
2017,North Carolina,Georgia, 4727
2014,North Carolina,Illinois, 3940
2017,North Carolina,Illinois, 3311
2014,North Carolina,Indiana, 120
2017,North Carolina,Indiana, 218
2014,North Carolina,Iowa, 5
2014,North Carolina,Kentucky, 4
2017,North Carolina,Kentucky, 59
2014,North Carolina,Louisiana, 525
2017,North Carolina,Louisiana, 679
2014,North Carolina,Maine, 162
2017,North Carolina,Maine, 206
2014,North Carolina,Maryland, 2081
2017,North Carolina,Maryland, 1880
2014,North Carolina,Massachusetts, 1713
2017,North Carolina,Massachusetts, 1807
2014,North Carolina,Michigan, 1279
2017,North Carolina,Michigan, 1183
2014,North Carolina,Minnesota, 887
2017,North Carolina,Minnesota, 851
2014,North Carolina,Missouri, 665
2017,North Carolina,Missouri, 676
2014,North Carolina,Nevada, 644
2017,North Carolina,Nevada, 642
2017,North Carolina,New Hampshire, 10
2014,North Carolina,New Jersey, 2640
2017,North Carolina,New Jersey, 2299
2014,North Carolina,New York, 3345
2017,North Carolina,New York, 3792
2014,North Carolina,North Carolina, 577
2017,North Carolina,North Carolina, 638
2014,North Carolina,Ohio, 383
2017,North Carolina,Ohio, 351
2017,North Carolina,Oklahoma, 21
2014,North Carolina,Oregon, 127
2017,North Carolina,Oregon, 138
2014,North Carolina,Pennsylvania, 2243
2017,North Carolina,Pennsylvania, 2013
2014,North Carolina,Rhode Island, 454
2017,North Carolina,Rhode Island, 445
2014,North Carolina,South Carolina, 94
2017,North Carolina,South Carolina, 148
2014,North Carolina,Tennessee, 669
2017,North Carolina,Tennessee, 1011
2014,North Carolina,Texas, 3615
2017,North Carolina,Texas, 3200
2014,North Carolina,Utah, 263
2017,North Carolina,Utah, 292
2014,North Carolina,Virginia, 1656
2017,North Carolina,Virginia, 1680
2014,North Carolina,Washington, 370
2017,North Carolina,Washington, 426
2013,North Carolina,Alabama, 598
2013,North Carolina,Arizona, 1252
2016,North Carolina,Arizona, 1019
2013,North Carolina,Arkansas, 158
2013,North Carolina,California, 1504
2016,North Carolina,California, 1561
2013,North Carolina,Colorado, 1060
2016,North Carolina,Colorado, 1168
2013,North Carolina,Connecticut, 678
2016,North Carolina,Connecticut, 606
2013,North Carolina,Florida, 5284
2016,North Carolina,Florida, 4012
2013,North Carolina,Georgia, 6489
2016,North Carolina,Georgia, 5372
2013,North Carolina,Illinois, 4727
2016,North Carolina,Illinois, 4028
2013,North Carolina,Indiana, 303
2016,North Carolina,Indiana, 266
2013,North Carolina,Iowa, 234
2013,North Carolina,Kentucky, 995
2016,North Carolina,Kentucky, 566
2013,North Carolina,Louisiana, 571
2016,North Carolina,Louisiana, 481
2013,North Carolina,Maine, 133
2016,North Carolina,Maine, 152
2013,North Carolina,Maryland, 2099
2016,North Carolina,Maryland, 1926
2013,North Carolina,Massachusetts, 2083
2016,North Carolina,Massachusetts, 2004
2013,North Carolina,Michigan, 1820
2016,North Carolina,Michigan, 1582
2013,North Carolina,Minnesota, 823
2016,North Carolina,Minnesota, 862
2013,North Carolina,Mississippi, 2
2013,North Carolina,Missouri, 896
2016,North Carolina,Missouri, 753
2013,North Carolina,Nebraska, 306
2013,North Carolina,Nevada, 737
2016,North Carolina,Nevada, 593
2013,North Carolina,New Hampshire, 157
2013,North Carolina,New Jersey, 3436
2016,North Carolina,New Jersey, 2835
2013,North Carolina,New York, 4722
2016,North Carolina,New York, 3960
2013,North Carolina,North Carolina, 1308
2016,North Carolina,North Carolina, 537
2013,North Carolina,Ohio, 1014
2016,North Carolina,Ohio, 527
2013,North Carolina,Oregon, 136
2016,North Carolina,Oregon, 132
2013,North Carolina,Pennsylvania, 2710
2016,North Carolina,Pennsylvania, 2053
2013,North Carolina,Rhode Island, 625
2016,North Carolina,Rhode Island, 534
2013,North Carolina,South Carolina, 1347
2016,North Carolina,South Carolina, 468
2013,North Carolina,Tennessee, 1443
2016,North Carolina,Tennessee, 862
2013,North Carolina,Texas, 4285
2016,North Carolina,Texas, 3185
2013,North Carolina,Utah, 296
2016,North Carolina,Utah, 237
2013,North Carolina,Virginia, 2882
2016,North Carolina,Virginia, 1885
2013,North Carolina,Washington, 399
2016,North Carolina,Washington, 417
2013,North Carolina,Wisconsin, 37
2014,North Dakota,Colorado, 2190
2017,North Dakota,Colorado, 2000
2014,North Dakota,Georgia, 8
2017,North Dakota,Georgia, 11
2014,North Dakota,Illinois, 1473
2017,North Dakota,Illinois, 886
2014,North Dakota,Minnesota, 760
2017,North Dakota,Minnesota, 829
2014,North Dakota,Texas, 246
2014,North Dakota,Utah, 75
2013,North Dakota,Colorado, 2076
2016,North Dakota,Colorado, 1876
2016,North Dakota,Georgia, 4
2013,North Dakota,Illinois, 1373
2016,North Dakota,Illinois, 906
2013,North Dakota,Minnesota, 1549
2016,North Dakota,Minnesota, 1499
2013,North Dakota,Texas, 159
2013,North Dakota,Utah, 99
2013,Ohio,Arizona, 265
2014,Ohio,Arizona, 292
2015,Ohio,Arizona, 369
2016,Ohio,Arizona, 340
2017,Ohio,Arizona, 351
2013,Ohio,California, 409
2014,Ohio,California, 402
2016,Ohio,California, 486
2017,Ohio,California, 456
2013,Ohio,Colorado, 961
2014,Ohio,Colorado, 1085
2016,Ohio,Colorado, 961
2017,Ohio,Colorado, 867
2014,Ohio,Connecticut, 41
2017,Ohio,Connecticut, 25
2013,Ohio,Connecticut, 13
2016,Ohio,Connecticut, 17
2013,Ohio,Florida, 1146
2014,Ohio,Florida, 1312
2015,Ohio,Florida, 1366
2016,Ohio,Florida, 1216
2017,Ohio,Florida, 1187
2013,Ohio,Georgia, 2435
2014,Ohio,Georgia, 2377
2015,Ohio,Georgia, 2302
2016,Ohio,Georgia, 2309
2017,Ohio,Georgia, 2390
2013,Ohio,Illinois, 5900
2014,Ohio,Illinois, 5944
2016,Ohio,Illinois, 4707
2017,Ohio,Illinois, 4756
2013,Ohio,Indiana, 184
2014,Ohio,Indiana, 153
2013,Ohio,Kentucky, 117
2014,Ohio,Kentucky, 18
2013,Ohio,Louisiana, 25
2014,Ohio,Louisiana, 15
2017,Ohio,Louisiana, 29
2013,Ohio,Maine, 73
2013,Ohio,Maryland, 1421
2014,Ohio,Maryland, 1370
2016,Ohio,Maryland, 1206
2017,Ohio,Maryland, 1182
2014,Ohio,Massachusetts, 442
2017,Ohio,Massachusetts, 675
2013,Ohio,Massachusetts, 282
2016,Ohio,Massachusetts, 537
2013,Ohio,Michigan, 761
2014,Ohio,Michigan, 707
2016,Ohio,Michigan, 744
2017,Ohio,Michigan, 714
2013,Ohio,Minnesota, 1100
2014,Ohio,Minnesota, 911
2016,Ohio,Minnesota, 981
2017,Ohio,Minnesota, 942
2013,Ohio,Missouri, 449
2014,Ohio,Missouri, 268
2016,Ohio,Missouri, 185
2017,Ohio,Missouri, 222
2013,Ohio,Nevada, 430
2014,Ohio,Nevada, 452
2015,Ohio,Nevada, 569
2016,Ohio,Nevada, 525
2017,Ohio,Nevada, 565
2014,Ohio,New Hampshire, 11
2013,Ohio,New Hampshire, 132
2013,Ohio,New Jersey, 1254
2014,Ohio,New Jersey, 1250
2016,Ohio,New Jersey, 1199
2017,Ohio,New Jersey, 1323
2013,Ohio,New York, 1451
2014,Ohio,New York, 1369
2016,Ohio,New York, 1082
2017,Ohio,New York, 1346
2014,Ohio,North Carolina, 383
2017,Ohio,North Carolina, 382
2013,Ohio,North Carolina, 1014
2016,Ohio,North Carolina, 749
2013,Ohio,Ohio, 96
2014,Ohio,Ohio, 46
2013,Ohio,Oklahoma, 75
2014,Ohio,Oklahoma, 63
2013,Ohio,Oregon, 38
2016,Ohio,Oregon, 22
2017,Ohio,Oregon, 29
2014,Ohio,Pennsylvania, 53
