YEAR,ORIGIN_STATE_NM,DEST_STATE_NM,TOTAL_FLIGHTS
2013,New Jersey,Missouri, 348
2014,New Jersey,Missouri, 420
2016,New Jersey,Missouri, 223
2017,New Jersey,Missouri, 210
2013,New Jersey,Montana, 2
2016,New Jersey,Montana, 2
2013,New Jersey,Nebraska, 65
2014,New Jersey,Nebraska, 89
2016,New Jersey,Nebraska, 70
2017,New Jersey,Nebraska, 60
2013,New Jersey,Nevada, 29
2014,New Jersey,Nevada, 30
2016,New Jersey,Nevada, 34
2017,New Jersey,Nevada, 25
2014,New Jersey,New Hampshire, 61
2017,New Jersey,New Hampshire, 41
2013,New Jersey,New Hampshire, 84
2016,New Jersey,New Hampshire, 68
2013,New Jersey,New York, 135
2014,New Jersey,New York, 182
2016,New Jersey,New York, 231
2017,New Jersey,New York, 206
2014,New Jersey,North Carolina, 623
2017,New Jersey,North Carolina, 374
2013,New Jersey,North Carolina, 412
2016,New Jersey,North Carolina, 285
2013,New Jersey,Ohio, 172
2014,New Jersey,Ohio, 218
2016,New Jersey,Ohio, 190
2017,New Jersey,Ohio, 148
2013,New Jersey,Oklahoma, 54
2014,New Jersey,Oklahoma, 101
2013,New Jersey,Oregon, 8
2014,New Jersey,Oregon, 8
2016,New Jersey,Oregon, 8
2017,New Jersey,Oregon, 12
2014,New Jersey,Pennsylvania, 36
2017,New Jersey,Pennsylvania, 7
2013,New Jersey,Pennsylvania, 28
2016,New Jersey,Pennsylvania, 32
2014,New Jersey,Rhode Island, 47
2017,New Jersey,Rhode Island, 44
2013,New Jersey,Rhode Island, 37
2016,New Jersey,Rhode Island, 48
2014,New Jersey,South Carolina, 270
2017,New Jersey,South Carolina, 172
2013,New Jersey,South Carolina, 214
2016,New Jersey,South Carolina, 211
2013,New Jersey,Tennessee, 269
2014,New Jersey,Tennessee, 339
2016,New Jersey,Tennessee, 218
2017,New Jersey,Tennessee, 184
2013,New Jersey,Texas, 302
2014,New Jersey,Texas, 320
2016,New Jersey,Texas, 220
2017,New Jersey,Texas, 273
2013,New Jersey,Utah, 4
2014,New Jersey,Utah, 3
2016,New Jersey,Utah, 4
2017,New Jersey,Utah, 7
2013,New Jersey,Vermont, 97
2014,New Jersey,Vermont, 82
2016,New Jersey,Vermont, 114
2017,New Jersey,Vermont, 93
2013,New Jersey,Virginia, 405
2014,New Jersey,Virginia, 531
2016,New Jersey,Virginia, 414
2017,New Jersey,Virginia, 370
2013,New Jersey,Washington, 12
2014,New Jersey,Washington, 23
2016,New Jersey,Washington, 18
2017,New Jersey,Washington, 18
2013,New Jersey,Wisconsin, 64
2014,New Jersey,Wisconsin, 113
2016,New Jersey,Wisconsin, 115
2017,New Jersey,Wisconsin, 122
2013,New Jersey,Wyoming, 6
2014,New Jersey,Wyoming, 8
2016,New Jersey,Wyoming, 4
2017,New Jersey,Wyoming, 5
2013,New York,Arizona, 19
2014,New York,Arizona, 56
2015,New York,Arizona, 49
2016,New York,Arizona, 37
2017,New York,Arizona, 41
2013,New York,California, 234
2014,New York,California, 408
2016,New York,California, 259
2017,New York,California, 344
2013,New York,Colorado, 43
2014,New York,Colorado, 58
2016,New York,Colorado, 54
2017,New York,Colorado, 57
2013,New York,Florida, 293
2014,New York,Florida, 576
2015,New York,Florida, 534
2016,New York,Florida, 439
2017,New York,Florida, 769
2013,New York,Georgia, 308
2014,New York,Georgia, 358
2015,New York,Georgia, 331
2016,New York,Georgia, 335
2017,New York,Georgia, 381
2016,New York,Hawaii, 2
2017,New York,Hawaii, 4
2013,New York,Illinois, 1055
2014,New York,Illinois, 1062
2016,New York,Illinois, 884
2017,New York,Illinois, 899
2013,New York,Indiana, 61
2014,New York,Indiana, 60
2015,New York,Indiana, 48
2013,New York,Kentucky, 96
2014,New York,Kentucky, 67
2013,New York,Louisiana, 80
2014,New York,Louisiana, 78
2016,New York,Louisiana, 47
2017,New York,Louisiana, 75
2013,New York,Maine, 43
2014,New York,Maine, 79
2015,New York,Maine, 61
2016,New York,Maine, 50
2017,New York,Maine, 86
2013,New York,Maryland, 221
2014,New York,Maryland, 203
2016,New York,Maryland, 173
2017,New York,Maryland, 153
2014,New York,Massachusetts, 623
2017,New York,Massachusetts, 627
2013,New York,Massachusetts, 554
2016,New York,Massachusetts, 521
2013,New York,Michigan, 443
2014,New York,Michigan, 366
2016,New York,Michigan, 367
2017,New York,Michigan, 367
2013,New York,Minnesota, 170
2016,New York,Minnesota, 132
2017,New York,Minnesota, 133
2013,New York,Missouri, 77
2013,New York,Nevada, 49
2014,New York,Nevada, 83
2015,New York,Nevada, 78
2016,New York,Nevada, 70
2017,New York,Nevada, 92
2013,New York,New Jersey, 135
2014,New York,New Jersey, 134
2016,New York,New Jersey, 187
2017,New York,New Jersey, 167
2014,New York,New Mexico, 15
2016,New York,New Mexico, 4
2017,New York,New Mexico, 4
2013,New York,New York, 199
2014,New York,New York, 320
2016,New York,New York, 182
2017,New York,New York, 283
2014,New York,North Carolina, 556
2017,New York,North Carolina, 415
2013,New York,North Carolina, 430
2016,New York,North Carolina, 363
2013,New York,Ohio, 258
2014,New York,Ohio, 241
2015,New York,Ohio, 243
2013,New York,Oregon, 4
2014,New York,Oregon, 12
2015,New York,Oregon, 5
2016,New York,Oregon, 9
2017,New York,Oregon, 11
2014,New York,Pennsylvania, 54
2013,New York,Pennsylvania, 206
2014,New York,South Carolina, 96
2017,New York,South Carolina, 108
2013,New York,South Carolina, 68
2016,New York,South Carolina, 78
2013,New York,Tennessee, 209
2014,New York,Tennessee, 194
2013,New York,Texas, 220
2014,New York,Texas, 225
2015,New York,Texas, 220
2016,New York,Texas, 208
2017,New York,Texas, 222
2013,New York,Utah, 15
2014,New York,Utah, 26
2015,New York,Utah, 20
2016,New York,Utah, 21
2017,New York,Utah, 22
2013,New York,Vermont, 45
2014,New York,Vermont, 84
2015,New York,Vermont, 53
2016,New York,Vermont, 52
2017,New York,Vermont, 81
2013,New York,Virginia, 867
2014,New York,Virginia, 762
2016,New York,Virginia, 493
2017,New York,Virginia, 501
2013,New York,Washington, 26
2014,New York,Washington, 36
2016,New York,Washington, 39
2017,New York,Washington, 48
2013,New York,Wisconsin, 59
2014,North Carolina,Arizona, 48
2017,North Carolina,Arizona, 35
2014,North Carolina,California, 62
2017,North Carolina,California, 54
2014,North Carolina,Colorado, 36
2017,North Carolina,Colorado, 32
2014,North Carolina,Connecticut, 44
2017,North Carolina,Connecticut, 46
2014,North Carolina,Florida, 204
2017,North Carolina,Florida, 330
2014,North Carolina,Georgia, 489
2017,North Carolina,Georgia, 462
2014,North Carolina,Illinois, 653
2017,North Carolina,Illinois, 439
2014,North Carolina,Indiana, 13
2017,North Carolina,Indiana, 13
2017,North Carolina,Kentucky, 4
2014,North Carolina,Louisiana, 39
2017,North Carolina,Louisiana, 35
2014,North Carolina,Maine, 11
2017,North Carolina,Maine, 16
2014,North Carolina,Maryland, 159
2017,North Carolina,Maryland, 134
2014,North Carolina,Massachusetts, 184
2017,North Carolina,Massachusetts, 174
2014,North Carolina,Michigan, 108
2017,North Carolina,Michigan, 76
2014,North Carolina,Minnesota, 53
2017,North Carolina,Minnesota, 40
2014,North Carolina,Missouri, 42
2017,North Carolina,Missouri, 31
2014,North Carolina,Nevada, 27
2017,North Carolina,Nevada, 28
2014,North Carolina,New Jersey, 623
2017,North Carolina,New Jersey, 455
2014,North Carolina,New York, 556
2017,North Carolina,New York, 487
2014,North Carolina,North Carolina, 46
2017,North Carolina,North Carolina, 22
2014,North Carolina,Ohio, 63
2017,North Carolina,Ohio, 42
2014,North Carolina,Oregon, 4
2017,North Carolina,Oregon, 4
2014,North Carolina,Pennsylvania, 176
2017,North Carolina,Pennsylvania, 146
2014,North Carolina,Rhode Island, 41
2017,North Carolina,Rhode Island, 56
2014,North Carolina,South Carolina, 12
2017,North Carolina,South Carolina, 13
2014,North Carolina,Tennessee, 60
2017,North Carolina,Tennessee, 50
2014,North Carolina,Texas, 363
2017,North Carolina,Texas, 282
2014,North Carolina,Utah, 7
2017,North Carolina,Utah, 7
2014,North Carolina,Virginia, 281
2017,North Carolina,Virginia, 210
2014,North Carolina,Washington, 12
2017,North Carolina,Washington, 12
2013,North Carolina,Alabama, 43
2013,North Carolina,Arizona, 23
2016,North Carolina,Arizona, 35
2013,North Carolina,Arkansas, 25
2013,North Carolina,California, 27
2016,North Carolina,California, 49
2013,North Carolina,Colorado, 50
2016,North Carolina,Colorado, 70
2013,North Carolina,Connecticut, 52
2016,North Carolina,Connecticut, 41
2013,North Carolina,Florida, 109
2016,North Carolina,Florida, 220
2013,North Carolina,Georgia, 247
2016,North Carolina,Georgia, 217
2013,North Carolina,Illinois, 442
2016,North Carolina,Illinois, 344
2013,North Carolina,Indiana, 34
2016,North Carolina,Indiana, 31
2013,North Carolina,Iowa, 5
2013,North Carolina,Kentucky, 70
2016,North Carolina,Kentucky, 43
2013,North Carolina,Louisiana, 8
2016,North Carolina,Louisiana, 19
2013,North Carolina,Maine, 9
2016,North Carolina,Maine, 8
2013,North Carolina,Maryland, 87
2016,North Carolina,Maryland, 108
2013,North Carolina,Massachusetts, 145
2016,North Carolina,Massachusetts, 149
2013,North Carolina,Michigan, 89
2016,North Carolina,Michigan, 85
2013,North Carolina,Minnesota, 18
2016,North Carolina,Minnesota, 35
2013,North Carolina,Mississippi, 2
2013,North Carolina,Missouri, 60
2016,North Carolina,Missouri, 43
2013,North Carolina,Nebraska, 19
2013,North Carolina,Nevada, 14
2016,North Carolina,Nevada, 21
2013,North Carolina,New Hampshire, 23
2013,North Carolina,New Jersey, 412
2016,North Carolina,New Jersey, 348
2013,North Carolina,New York, 430
2016,North Carolina,New York, 394
2013,North Carolina,North Carolina, 112
2016,North Carolina,North Carolina, 40
2013,North Carolina,Ohio, 58
2016,North Carolina,Ohio, 39
2016,North Carolina,Oregon, 5
2013,North Carolina,Pennsylvania, 122
2016,North Carolina,Pennsylvania, 101
2013,North Carolina,Rhode Island, 30
2016,North Carolina,Rhode Island, 30
2013,North Carolina,South Carolina, 133
2016,North Carolina,South Carolina, 52
2013,North Carolina,Tennessee, 67
2016,North Carolina,Tennessee, 44
2013,North Carolina,Texas, 289
2016,North Carolina,Texas, 248
2013,North Carolina,Utah, 6
2016,North Carolina,Utah, 9
2013,North Carolina,Virginia, 296
2016,North Carolina,Virginia, 207
2016,North Carolina,Washington, 9
2013,North Carolina,Wisconsin, 3
2014,North Dakota,Colorado, 298
2017,North Dakota,Colorado, 259
2014,North Dakota,Illinois, 338
2017,North Dakota,Illinois, 170
2014,North Dakota,Minnesota, 80
2017,North Dakota,Minnesota, 72
2014,North Dakota,North Dakota, 1
2014,North Dakota,Texas, 14
2014,North Dakota,Utah, 2
2013,North Dakota,Colorado, 244
2016,North Dakota,Colorado, 213
2016,North Dakota,Georgia, 2
2013,North Dakota,Illinois, 234
2016,North Dakota,Illinois, 161
2013,North Dakota,Minnesota, 182
2016,North Dakota,Minnesota, 152
2016,North Dakota,North Dakota, 1
2013,North Dakota,Texas, 32
2013,North Dakota,Utah, 9
2013,Ohio,Arizona, 5
2015,Ohio,Arizona, 7
2016,Ohio,Arizona, 9
2013,Ohio,California, 11
2014,Ohio,California, 17
2016,Ohio,California, 10
2017,Ohio,California, 9
2013,Ohio,Colorado, 33
2014,Ohio,Colorado, 49
2016,Ohio,Colorado, 38
2017,Ohio,Colorado, 25
2014,Ohio,Connecticut, 21
2017,Ohio,Connecticut, 10
2016,Ohio,Connecticut, 2
2013,Ohio,Florida, 23
2014,Ohio,Florida, 71
2015,Ohio,Florida, 37
2016,Ohio,Florida, 51
2017,Ohio,Florida, 59
2013,Ohio,Georgia, 95
2014,Ohio,Georgia, 134
2015,Ohio,Georgia, 77
2016,Ohio,Georgia, 77
2017,Ohio,Georgia, 112
2013,Ohio,Illinois, 628
2014,Ohio,Illinois, 763
2016,Ohio,Illinois, 519
2017,Ohio,Illinois, 475
2013,Ohio,Indiana, 13
2014,Ohio,Indiana, 26
2014,Ohio,Louisiana, 2
2017,Ohio,Louisiana, 6
2013,Ohio,Maine, 6
2013,Ohio,Maryland, 65
2014,Ohio,Maryland, 85
2016,Ohio,Maryland, 73
2017,Ohio,Maryland, 67
2014,Ohio,Massachusetts, 42
2017,Ohio,Massachusetts, 90
2013,Ohio,Massachusetts, 33
2016,Ohio,Massachusetts, 46
2013,Ohio,Michigan, 50
2014,Ohio,Michigan, 58
2016,Ohio,Michigan, 42
2017,Ohio,Michigan, 45
2013,Ohio,Minnesota, 74
2014,Ohio,Minnesota, 70
2016,Ohio,Minnesota, 55
2017,Ohio,Minnesota, 55
2013,Ohio,Missouri, 23
2014,Ohio,Missouri, 25
2017,Ohio,Missouri, 3
2014,Ohio,Nevada, 3
2015,Ohio,Nevada, 9
2016,Ohio,Nevada, 9
2017,Ohio,Nevada, 11
2014,Ohio,New Hampshire, 22
2013,Ohio,New Hampshire, 10
2013,Ohio,New Jersey, 172
2014,Ohio,New Jersey, 186
2016,Ohio,New Jersey, 182
2017,Ohio,New Jersey, 160
2013,Ohio,New York, 258
2014,Ohio,New York, 358
2016,Ohio,New York, 189
2017,Ohio,New York, 233
2014,Ohio,North Carolina, 63
2017,Ohio,North Carolina, 36
2013,Ohio,North Carolina, 58
2016,Ohio,North Carolina, 41
2013,Ohio,Ohio, 7
2014,Ohio,Ohio, 12
2013,Ohio,Oklahoma, 11
2014,Ohio,Oklahoma, 14
2014,Ohio,Pennsylvania, 13
2017,Ohio,Pennsylvania, 11
2013,Ohio,Pennsylvania, 9
2014,Ohio,Rhode Island, 9
2013,Ohio,Rhode Island, 2
2014,Ohio,South Carolina, 8
2017,Ohio,South Carolina, 6
2013,Ohio,Tennessee, 22
2014,Ohio,Tennessee, 34
2016,Ohio,Tennessee, 18
2013,Ohio,Texas, 183
2014,Ohio,Texas, 205
2015,Ohio,Texas, 160
2016,Ohio,Texas, 141
2017,Ohio,Texas, 158
2013,Ohio,Vermont, 16
2014,Ohio,Vermont, 14
2013,Ohio,Virginia, 36
2014,Ohio,Virginia, 67
2016,Ohio,Virginia, 55
2017,Ohio,Virginia, 36
2013,Ohio,Washington, 2
2014,Ohio,Washington, 2
2013,Ohio,Wisconsin, 36
2014,Ohio,Wisconsin, 51
2016,Ohio,Wisconsin, 15
2017,Ohio,Wisconsin, 14
2013,Oklahoma,Arizona, 7
2014,Oklahoma,Arizona, 5
2015,Oklahoma,Arizona, 9
2016,Oklahoma,Arizona, 8
2017,Oklahoma,Arizona, 7
2013,Oklahoma,California, 67
2014,Oklahoma,California, 58
2016,Oklahoma,California, 36
2017,Oklahoma,California, 34
2013,Oklahoma,Colorado, 83
2014,Oklahoma,Colorado, 78
2016,Oklahoma,Colorado, 86
2017,Oklahoma,Colorado, 73
2013,Oklahoma,Georgia, 57
2014,Oklahoma,Georgia, 67
2015,Oklahoma,Georgia, 48
2016,Oklahoma,Georgia, 36
2017,Oklahoma,Georgia, 54
2013,Oklahoma,Illinois, 276
2014,Oklahoma,Illinois, 335
2016,Oklahoma,Illinois, 197
2017,Oklahoma,Illinois, 183
2013,Oklahoma,Maryland, 3
2014,Oklahoma,Maryland, 5
2016,Oklahoma,Maryland, 9
2017,Oklahoma,Maryland, 4
2013,Oklahoma,Michigan, 46
2014,Oklahoma,Michigan, 51
2016,Oklahoma,Michigan, 33
2017,Oklahoma,Michigan, 31
2013,Oklahoma,Minnesota, 27
2014,Oklahoma,Minnesota, 15
2016,Oklahoma,Minnesota, 15
2017,Oklahoma,Minnesota, 12
2013,Oklahoma,Missouri, 21
2016,Oklahoma,Missouri, 17
2017,Oklahoma,Missouri, 14
2013,Oklahoma,Nevada, 10
2015,Oklahoma,Nevada, 12
2016,Oklahoma,Nevada, 12
2017,Oklahoma,Nevada, 8
2013,Oklahoma,New Jersey, 54
2014,Oklahoma,New Jersey, 63
2013,Oklahoma,Ohio, 11
2014,Oklahoma,Ohio, 16
2013,Oklahoma,Texas, 372
2014,Oklahoma,Texas, 371
2015,Oklahoma,Texas, 371
2016,Oklahoma,Texas, 294
2017,Oklahoma,Texas, 304
2013,Oklahoma,Utah, 20
2014,Oklahoma,Utah, 15
2015,Oklahoma,Utah, 13
2016,Oklahoma,Utah, 9
2017,Oklahoma,Utah, 9
2016,Oklahoma,Washington, 7
2017,Oklahoma,Washington, 4
2014,Oregon,Alaska, 2
2015,Oregon,Alaska, 3
2016,Oregon,Alaska, 2
2017,Oregon,Alaska, 5
2013,Oregon,Arizona, 24
2014,Oregon,Arizona, 37
2015,Oregon,Arizona, 18
2016,Oregon,Arizona, 34
2017,Oregon,Arizona, 30
2013,Oregon,California, 132
2014,Oregon,California, 157
2016,Oregon,California, 144
2017,Oregon,California, 233
2013,Oregon,Colorado, 67
2014,Oregon,Colorado, 67
2016,Oregon,Colorado, 98
2017,Oregon,Colorado, 69
2017,Oregon,Florida, 7
2014,Oregon,Georgia, 22
2016,Oregon,Georgia, 12
2017,Oregon,Georgia, 19
2013,Oregon,Hawaii, 2
2016,Oregon,Hawaii, 2
2017,Oregon,Hawaii, 7
2013,Oregon,Idaho, 3
2014,Oregon,Idaho, 3
2015,Oregon,Idaho, 3
2017,Oregon,Idaho, 10
2013,Oregon,Illinois, 21
2014,Oregon,Illinois, 56
2016,Oregon,Illinois, 49
2017,Oregon,Illinois, 44
2017,Oregon,Maryland, 2
2014,Oregon,Massachusetts, 7
2017,Oregon,Massachusetts, 12
2013,Oregon,Massachusetts, 4
2016,Oregon,Massachusetts, 4
2016,Oregon,Michigan, 2
2017,Oregon,Michigan, 3
2013,Oregon,Minnesota, 8
2016,Oregon,Minnesota, 14
2017,Oregon,Minnesota, 10
2014,Oregon,Missouri, 2
2016,Oregon,Missouri, 5
2017,Oregon,Missouri, 12
2015,Oregon,Montana, 2
2016,Oregon,Montana, 2
2017,Oregon,Nebraska, 4
2013,Oregon,Nevada, 7
2014,Oregon,Nevada, 10
2015,Oregon,Nevada, 14
2016,Oregon,Nevada, 27
2017,Oregon,Nevada, 33
2013,Oregon,New Jersey, 8
2014,Oregon,New Jersey, 12
2016,Oregon,New Jersey, 8
2017,Oregon,New Jersey, 9
2013,Oregon,New Mexico, 1
2014,Oregon,New Mexico, 1
2016,Oregon,New Mexico, 2
2013,Oregon,New York, 4
2014,Oregon,New York, 11
2016,Oregon,New York, 11
2017,Oregon,New York, 13
2014,Oregon,North Carolina, 4
2017,Oregon,North Carolina, 6
2013,Oregon,North Carolina, 5
2016,Oregon,North Carolina, 9
2013,Oregon,Oregon, 40
2014,Oregon,Oregon, 40
2017,Oregon,Oregon, 1
2014,Oregon,Pennsylvania, 5
2017,Oregon,Pennsylvania, 7
2013,Oregon,Pennsylvania, 4
2013,Oregon,Texas, 57
2014,Oregon,Texas, 50
2015,Oregon,Texas, 61
2016,Oregon,Texas, 46
2017,Oregon,Texas, 68
2013,Oregon,Utah, 38
2014,Oregon,Utah, 33
2015,Oregon,Utah, 33
2016,Oregon,Utah, 33
2017,Oregon,Utah, 35
2013,Oregon,Virginia, 8
2014,Oregon,Virginia, 9
2016,Oregon,Virginia, 8
2017,Oregon,Virginia, 6
2013,Oregon,Washington, 118
2014,Oregon,Washington, 109
2016,Oregon,Washington, 70
2017,Oregon,Washington, 137
2017,Oregon,Wisconsin, 2
2014,Pennsylvania,Arizona, 75
2017,Pennsylvania,Arizona, 65
2014,Pennsylvania,California, 92
2017,Pennsylvania,California, 86
2014,Pennsylvania,Colorado, 79
2017,Pennsylvania,Colorado, 74
2014,Pennsylvania,Connecticut, 15
2017,Pennsylvania,Connecticut, 18
2014,Pennsylvania,Florida, 308
2017,Pennsylvania,Florida, 422
2014,Pennsylvania,Georgia, 342
2017,Pennsylvania,Georgia, 342
2014,Pennsylvania,Illinois, 720
2017,Pennsylvania,Illinois, 594
2014,Pennsylvania,Indiana, 11
2014,Pennsylvania,Louisiana, 19
2017,Pennsylvania,Louisiana, 20
2014,Pennsylvania,Maine, 4
2014,Pennsylvania,Maryland, 44
2014,Pennsylvania,Massachusetts, 373
2017,Pennsylvania,Massachusetts, 319
2014,Pennsylvania,Michigan, 114
2017,Pennsylvania,Michigan, 109
2014,Pennsylvania,Minnesota, 71
2017,Pennsylvania,Minnesota, 73
2014,Pennsylvania,Missouri, 24
2017,Pennsylvania,Missouri, 19
2014,Pennsylvania,Nevada, 42
2017,Pennsylvania,Nevada, 59
2014,Pennsylvania,New Hampshire, 2
2014,Pennsylvania,New Jersey, 36
2014,Pennsylvania,New York, 54
2017,Pennsylvania,New York, 22
2014,Pennsylvania,North Carolina, 176
2017,Pennsylvania,North Carolina, 152
2014,Pennsylvania,Ohio, 13
2017,Pennsylvania,Ohio, 13
2014,Pennsylvania,Oregon, 5
2017,Pennsylvania,Oregon, 7
2014,Pennsylvania,Pennsylvania, 13
2017,Pennsylvania,Pennsylvania, 10
2014,Pennsylvania,Rhode Island, 15
2017,Pennsylvania,Rhode Island, 40
2014,Pennsylvania,Tennessee, 27
2017,Pennsylvania,Tennessee, 20
2014,Pennsylvania,Texas, 292
2017,Pennsylvania,Texas, 225
2014,Pennsylvania,Utah, 33
2017,Pennsylvania,Utah, 20
2014,Pennsylvania,Vermont, 9
2014,Pennsylvania,Virginia, 15
2017,Pennsylvania,Virginia, 15
2014,Pennsylvania,Washington, 28
2017,Pennsylvania,Washington, 29
2013,Pennsylvania,Arizona, 31
2016,Pennsylvania,Arizona, 36
2013,Pennsylvania,California, 100
2016,Pennsylvania,California, 68
2013,Pennsylvania,Colorado, 54
2016,Pennsylvania,Colorado, 69
2013,Pennsylvania,Connecticut, 6
2016,Pennsylvania,Connecticut, 7
2013,Pennsylvania,Florida, 126
2016,Pennsylvania,Florida, 273
2013,Pennsylvania,Georgia, 177
2016,Pennsylvania,Georgia, 157
2013,Pennsylvania,Illinois, 676
2016,Pennsylvania,Illinois, 533
2016,Pennsylvania,Indiana, 2
2013,Pennsylvania,Kentucky, 119
2016,Pennsylvania,Kentucky, 64
2013,Pennsylvania,Louisiana, 10
2016,Pennsylvania,Louisiana, 12
2013,Pennsylvania,Maryland, 19
2013,Pennsylvania,Massachusetts, 259
2016,Pennsylvania,Massachusetts, 198
2013,Pennsylvania,Michigan, 194
2016,Pennsylvania,Michigan, 169
2013,Pennsylvania,Minnesota, 50
2016,Pennsylvania,Minnesota, 48
2013,Pennsylvania,Missouri, 16
2016,Pennsylvania,Missouri, 17
2013,Pennsylvania,Nevada, 30
2016,Pennsylvania,Nevada, 36
2013,Pennsylvania,New Hampshire, 6
2013,Pennsylvania,New Jersey, 28
2013,Pennsylvania,New York, 206
2016,Pennsylvania,New York, 151
2013,Pennsylvania,North Carolina, 122
2016,Pennsylvania,North Carolina, 128
2013,Pennsylvania,Ohio, 9
2016,Pennsylvania,Ohio, 4
2013,Pennsylvania,Oregon, 4
2013,Pennsylvania,Pennsylvania, 10
2016,Pennsylvania,Pennsylvania, 9
2013,Pennsylvania,Rhode Island, 4
2016,Pennsylvania,Rhode Island, 9
2016,Pennsylvania,South Carolina, 9
2013,Pennsylvania,Tennessee, 23
2016,Pennsylvania,Tennessee, 13
2013,Pennsylvania,Texas, 245
2016,Pennsylvania,Texas, 203
2013,Pennsylvania,Utah, 10
2016,Pennsylvania,Utah, 8
2013,Pennsylvania,Vermont, 3
2013,Pennsylvania,Virginia, 7
2016,Pennsylvania,Virginia, 8
2013,Pennsylvania,Washington, 19
2016,Pennsylvania,Washington, 19
2014,Rhode Island,Florida, 86
2017,Rhode Island,Florida, 144
2014,Rhode Island,Georgia, 37
2017,Rhode Island,Georgia, 39
2014,Rhode Island,Illinois, 61
2017,Rhode Island,Illinois, 51
2017,Rhode Island,Louisiana, 2
2014,Rhode Island,Maryland, 88
2017,Rhode Island,Maryland, 108
2014,Rhode Island,Michigan, 11
2017,Rhode Island,Michigan, 14
2014,Rhode Island,New Jersey, 47
2017,Rhode Island,New Jersey, 44
2014,Rhode Island,North Carolina, 41
2017,Rhode Island,North Carolina, 56
2014,Rhode Island,Ohio, 9
2014,Rhode Island,Pennsylvania, 15
2017,Rhode Island,Pennsylvania, 33
2014,Rhode Island,Virginia, 32
2017,Rhode Island,Virginia, 16
2013,Rhode Island,Colorado, 7
2013,Rhode Island,Florida, 40
2016,Rhode Island,Florida, 67
2013,Rhode Island,Georgia, 14
2016,Rhode Island,Georgia, 13
2013,Rhode Island,Illinois, 54
2016,Rhode Island,Illinois, 55
2013,Rhode Island,Maryland, 61
2016,Rhode Island,Maryland, 81
2013,Rhode Island,Michigan, 76
2016,Rhode Island,Michigan, 38
2013,Rhode Island,New Jersey, 37
2016,Rhode Island,New Jersey, 68
2013,Rhode Island,North Carolina, 30
2016,Rhode Island,North Carolina, 26
2013,Rhode Island,Ohio, 2
2013,Rhode Island,Pennsylvania, 4
2016,Rhode Island,Pennsylvania, 8
2013,Rhode Island,Virginia, 33
2014,South Carolina,Georgia, 184
2017,South Carolina,Georgia, 188
2014,South Carolina,Illinois, 278
2017,South Carolina,Illinois, 213
2014,South Carolina,Maryland, 46
2017,South Carolina,Maryland, 45
2014,South Carolina,Massachusetts, 19
2017,South Carolina,Massachusetts, 20
2017,South Carolina,Michigan, 10
2014,South Carolina,New Jersey, 270
2017,South Carolina,New Jersey, 225
2014,South Carolina,New York, 96
2017,South Carolina,New York, 62
2014,South Carolina,North Carolina, 12
2017,South Carolina,North Carolina, 12
2014,South Carolina,Ohio, 8
2014,South Carolina,Tennessee, 9
2017,South Carolina,Tennessee, 5
2014,South Carolina,Texas, 122
2017,South Carolina,Texas, 106
2014,South Carolina,Virginia, 65
2017,South Carolina,Virginia, 25
2017,South Carolina,Washington, 5
2013,South Carolina,Georgia, 113
2016,South Carolina,Georgia, 130
2013,South Carolina,Illinois, 165
2016,South Carolina,Illinois, 160
2013,South Carolina,Maryland, 7
2016,South Carolina,Maryland, 32
2013,South Carolina,Massachusetts, 3
2016,South Carolina,Massachusetts, 11
2013,South Carolina,Michigan, 11
2013,South Carolina,New Jersey, 214
2016,South Carolina,New Jersey, 200
2013,South Carolina,New York, 68
2016,South Carolina,New York, 60
2013,South Carolina,North Carolina, 133
2016,South Carolina,North Carolina, 97
2016,South Carolina,Pennsylvania, 9
2016,South Carolina,Tennessee, 8
2013,South Carolina,Texas, 93
2016,South Carolina,Texas, 87
2013,South Carolina,Virginia, 67
2016,South Carolina,Virginia, 49
2016,South Carolina,Washington, 7
2014,South Dakota,Colorado, 146
2017,South Dakota,Colorado, 100
2014,South Dakota,Georgia, 23
2017,South Dakota,Georgia, 14
2014,South Dakota,Illinois, 347
2017,South Dakota,Illinois, 205
2014,South Dakota,Minnesota, 108
2017,South Dakota,Minnesota, 83
2014,South Dakota,Texas, 109
2013,South Dakota,Colorado, 88
2016,South Dakota,Colorado, 86
2013,South Dakota,Illinois, 216
2016,South Dakota,Illinois, 158
2013,South Dakota,Minnesota, 130
2016,South Dakota,Minnesota, 97
2013,South Dakota,Texas, 76
2014,Tennessee,Arizona, 7
2016,Tennessee,Arizona, 9
2017,Tennessee,Arizona, 4
2013,Tennessee,California, 6
2014,Tennessee,California, 6
2016,Tennessee,California, 28
2017,Tennessee,California, 10
2013,Tennessee,Colorado, 63
2014,Tennessee,Colorado, 69
2016,Tennessee,Colorado, 68
2017,Tennessee,Colorado, 50
2013,Tennessee,Florida, 23
2014,Tennessee,Florida, 57
2016,Tennessee,Florida, 81
2017,Tennessee,Florida, 85
2013,Tennessee,Georgia, 155
2014,Tennessee,Georgia, 180
2016,Tennessee,Georgia, 166
2017,Tennessee,Georgia, 190
2013,Tennessee,Illinois, 565
2014,Tennessee,Illinois, 721
2016,Tennessee,Illinois, 434
2017,Tennessee,Illinois, 433
2013,Tennessee,Kentucky, 60
2014,Tennessee,Kentucky, 47
2016,Tennessee,Kentucky, 40
